ABE,ATL,792	
CSG,ATL,503	
CVG,ABE,1240	
CVG,ABQ,623	
CVG,ALB,3110	
CVG,ANC,373	
CVG,ATL,411	
CVG,ATW,958	
CVG,AUS,275	
CVG,AVL,499	
CVG,AVP,225	
CVG,AZO,661	
CVG,BDL,906	
CVG,BGR,396	
CVG,BHM,230	
CVG,BNA,752	
CVG,BOS,693	
CVG,BTR,702	
CVG,BTV,410	
CVG,BUF,430	
CVG,BWI,404	
CVG,CAE,214	
CVG,CAK,278	
CVG,CHA,342	
CVG,CHO,497	
CVG,CHS,419	
CVG,CID,221	
CVG,CLE,335	
CVG,CLT,116	
CVG,CMH,1078	
CVG,COS,173	
CVG,CRW,711	
CVG,DAB,64	
CVG,DAY,411	
CVG,DCA,1069	
CVG,DEN,812	
CVG,DFW,505	
CVG,DSM,229	
CVG,DTW,1189	
CVG,EGE,170	
CVG,EVV,569	
CVG,EWR,932	
CVG,FLL,701	
CVG,FSD,416	
CVG,GRB,268	
CVG,GRR,330	
CVG,GSO,317	
CVG,GSP,597	
CVG,HPN,325	
CVG,HSV,123	
CVG,HTS,388	
CVG,IAD,871	
CVG,IAH,500	
CVG,ILM,98	
CVG,IND,1386	
CVG,JAC,555	
CVG,JAN,614	
CVG,JAX,589	
CVG,JFK,258	
CVG,LAN,1678	
CVG,LAS,1900	
CVG,LAX,70	
CVG,LEX,585	
CVG,LGA,513	
CVG,LIT,539	
CVG,MCI,756	
CVG,MCO,429	
CVG,MDT,403	
CVG,MEM,741	
CVG,MHT,948	
CVG,MIA,318	
CVG,MKE,373	
CVG,MSN,596	
CVG,MSP,700	
CVG,MSY,489	
CVG,MYR,756	
CVG,OKC,614	
CVG,OMA,264	
CVG,ORD,485	
CVG,ORF,892	
CVG,PBI,1975	
CVG,PDX,612	
CVG,PFN,507	
CVG,PHL,1569	
CVG,PHX,256	
CVG,PIT,722	
CVG,PVD,810	
CVG,PWM,390	
CVG,RDU,413	
CVG,RIC,282	
CVG,ROA,461	
CVG,ROC,879	
CVG,RSW,1865	
CVG,SAN,1024	
CVG,SAT,515	
CVG,SAV,203	
CVG,SBN,383	
CVG,SCE,83	
CVG,SDF,1964	
CVG,SEA,2036	
CVG,SFO,491	
CVG,SGF,1449	
CVG,SLC,1877	
CVG,SNA,812	
CVG,SRQ,307	
CVG,STL,527	
CVG,SYR,181	
CVG,TOL,773	
CVG,TPA,216	
CVG,TRI,646	
CVG,TUL,396	
CVG,TVC,226	
CVG,TYS,608	
CVG,VPS,561	
CVG,XNA,363	
CWA,DTW,154	
CWA,MKE,234	
CWA,MLI,175	
CWA,MSP,213	
CWA,ORD,366	
DAB,ATL,733	
DAB,BWI,844	
DAB,CLE,416	
DAB,CLT,711	
DAB,CVG,884	
DAB,EWR,97	
DAB,JAX,896	
DAB,LGA,54	
DAB,MCO,580	
DAL,ABQ,324	
DAL,AMA,189	
DAL,AUS,587	
DAL,BHM,562	
DAL,ELP,239	
DAL,HOU,458	
DAL,HRL,217	
DAL,IAH,293	
DAL,LBB,296	
DAL,LIT,319	
DAL,MAF,461	
DAL,MCI,437	
DAL,MSY,181	
DAL,OKC,798	
DAL,ORD,248	
DAL,SAT,546	
DAL,STL,237	
DAL,TUL,432	
DAY,ATL,406	
DAY,BWI,162	
DAY,CLE,64	
DAY,CVG,1084	
DAY,DEN,861	
DAY,DFW,166	
DAY,DTW,533	
DAY,EWR,368	
DAY,IAD,929	
DAY,IAH,1701	
DAY,LAS,808	
DAY,MCO,284	
DAY,MKE,574	
DAY,MSP,240	
DAY,ORD,828	
DAY,TPA,147	
DBQ,ORD,318	
DCA,ALB,547	
DCA,ATL,313	
DCA,BDL,562	
DCA,BNA,399	
DCA,BOS,985	
DCA,BTR,296	
DCA,BUF,310	
DCA,CLE,331	
DCA,CLT,322	
DCA,CMH,411	
DCA,CVG,1476	
DCA,DEN,1192	
DCA,DFW,897	
DCA,DSM,405	
DCA,DTW,199	
DCA,EWR,899	
DCA,FLL,524	
DCA,GRR,613	
DCA,HSV,1208	
DCA,IAH,499	
DCA,IND,860	
DCA,JAN,634	
DCA,JAX,213	
DCA,JFK,2089	
DCA,LAS,2311	
DCA,LAX,414	
DCA,LEX,214	
DCA,LGA,759	
DCA,MCO,762	
DCA,MEM,407	
DCA,MHT,920	
DCA,MIA,634	
DCA,MKE,707	
DCA,MSN,931	
DCA,MSP,969	
DCA,MSY,612	
DCA,ORD,857	
DCA,PBI,119	
DCA,PHL,1979	
DCA,PHX,205	
DCA,PIT,611	
DCA,PLN,357	
DCA,PVD,227	
DCA,RDU,892	
DCA,RSW,2329	
DCA,SEA,1851	
DCA,SLC,851	
DCA,SRQ,719	
DCA,STL,298	
DCA,SYR,814	
DCA,TPA,963	
DCA,XNA,349	
DEN,ABQ,358	
DEN,AMA,2406	
DEN,ANC,125	
DEN,ASE,1199	
DEN,ATL,775	
DEN,AUS,1671	
DEN,BDL,845	
DEN,BFL,1082	
DEN,BHM,455	
DEN,BIL,517	
DEN,BIS,1013	
DEN,BNA,649	
DEN,BOI,1754	
DEN,BOS,997	
DEN,BTR,850	
DEN,BUR,1491	
DEN,BWI,525	
DEN,BZN,1224	
DEN,CAK,692	
DEN,CID,1201	
DEN,CLE,1337	
DEN,CLT,1155	
DEN,CMH,392	
DEN,COD,72	
DEN,COS,230	
DEN,CPR,1241	
DEN,CRW,1069	
DEN,CVG,90	
DEN,CYS,1084	
DEN,DAY,1476	
DEN,DCA,641	
DEN,DFW,251	
DEN,DRO,589	
DEN,DSM,1123	
DEN,DTW,121	
DEN,EGE,563	
DEN,ELP,997	
DEN,EUG,1605	
DEN,EWR,627	
DEN,FAR,844	
DEN,FAT,753	
DEN,FCA,1703	
DEN,FLL,483	
DEN,FSD,313	
DEN,GCC,836	
DEN,GEG,212	
DEN,GJT,905	
DEN,GRB,1014	
DEN,GRR,624	
DEN,GTF,152	
DEN,GUC,142	
DEN,HDN,594	
DEN,HLN,3365	
DEN,HNL,883	
DEN,HOU,1048	
DEN,HSV,1452	
DEN,IAD,861	
DEN,IAH,419	
DEN,ICT,458	
DEN,IDA,977	
DEN,IND,406	
DEN,JAC,1447	
DEN,JAX,1626	
DEN,JFK,3329	
DEN,KOA,629	
DEN,LAS,862	
DEN,LAX,1619	
DEN,LGA,3414	
DEN,LIH,770	
DEN,LIT,423	
DEN,LNK,1092	
DEN,MBS,533	
DEN,MCI,1545	
DEN,MCO,895	
DEN,MDW,872	
DEN,MEM,964	
DEN,MFR,1709	
DEN,MIA,895	
DEN,MKE,751	
DEN,MLI,960	
DEN,MRY,826	
DEN,MSN,679	
DEN,MSO,680	
DEN,MSP,1062	
DEN,MSY,197	
DEN,MTJ,957	
DEN,OAK,3303	
DEN,OGG,495	
DEN,OKC,472	
DEN,OMA,819	
DEN,ONT,888	
DEN,ORD,1679	
DEN,PBI,992	
DEN,PDX,1557	
DEN,PHL,602	
DEN,PHX,793	
DEN,PIA,463	
DEN,PIH,1290	
DEN,PIT,853	
DEN,PSC,776	
DEN,PSP,301	
DEN,RAP,899	
DEN,RDM,1436	
DEN,RDU,829	
DEN,RFD,260	
DEN,RKS,804	
DEN,RNO,1413	
DEN,ROC,1606	
DEN,RSW,853	
DEN,SAN,794	
DEN,SAT,916	
DEN,SBA,1023	
DEN,SDF,1024	
DEN,SEA,967	
DEN,SFO,637	
DEN,SGF,948	
DEN,SJC,391	
DEN,SLC,910	
DEN,SMF,846	
DEN,SNA,770	
DEN,STL,1506	
DEN,TPA,541	
DEN,TUL,639	
DEN,TUS,1031	
DEN,TVC,1162	
DEN,TYS,616	
DEN,XNA,158	
DFW,ABI,569	
DFW,ABQ,89	
DFW,ACT,285	
DFW,AEX,313	
DFW,AMA,3043	
DFW,ANC,732	
DFW,ATL,190	
DFW,AUS,1471	
DFW,BDL,597	
DFW,BHM,690	
DFW,BMI,631	
DFW,BNA,1562	
DFW,BOS,383	
DFW,BTR,1212	
DFW,BUF,1231	
DFW,BUR,1217	
DFW,BWI,922	
DFW,CAE,695	
DFW,CHA,987	
DFW,CHS,685	
DFW,CID,1021	
DFW,CLE,164	
DFW,CLL,936	
DFW,CLT,927	
DFW,CMH,693	
DFW,CMI,592	
DFW,COS,354	
DFW,CRP,812	
DFW,CVG,861	
DFW,DAY,1192	
DFW,DCA,641	
DFW,DEN,624	
DFW,DSM,987	
DFW,DTW,720	
DFW,EGE,551	
DFW,ELP,642	
DFW,EVV,1372	
DFW,EWR,1313	
DFW,FAT,1119	
DFW,FLL,1003	
DFW,FNT,228	
DFW,FSM,859	
DFW,FWA,140	
DFW,GGG,772	
DFW,GJT,500	
DFW,GPT,134	
DFW,GRK,931	
DFW,GRR,999	
DFW,GSO,862	
DFW,GSP,678	
DFW,GUC,769	
DFW,HDN,3784	
DFW,HNL,247	
DFW,HOU,603	
DFW,HSV,1172	
DFW,IAD,224	
DFW,IAH,328	
DFW,ICT,762	
DFW,IND,1046	
DFW,JAC,408	
DFW,JAN,919	
DFW,JAX,1391	
DFW,JFK,1055	
DFW,LAS,140	
DFW,LAW,1235	
DFW,LAX,282	
DFW,LBB,785	
DFW,LEX,351	
DFW,LFT,1389	
DFW,LGA,304	
DFW,LIT,394	
DFW,LRD,309	
DFW,MAF,460	
DFW,MCI,984	
DFW,MCO,1232	
DFW,MDT,432	
DFW,MEM,468	
DFW,MFE,1121	
DFW,MIA,853	
DFW,MKE,691	
DFW,MLI,293	
DFW,MLU,540	
DFW,MOB,821	
DFW,MSN,852	
DFW,MSP,448	
DFW,MSY,722	
DFW,MTJ,1456	
DFW,OAK,3711	
DFW,OGG,175	
DFW,OKC,583	
DFW,OMA,1189	
DFW,ONT,802	
DFW,ORD,1213	
DFW,ORF,1103	
DFW,PBI,1616	
DFW,PDX,1302	
DFW,PHL,868	
DFW,PHX,673	
DFW,PIA,1068	
DFW,PIT,604	
DFW,PNS,1126	
DFW,PSP,1062	
DFW,RDU,1158	
DFW,RIC,1345	
DFW,RNO,1266	
DFW,ROC,435	
DFW,ROW,1017	
DFW,RSW,1171	
DFW,SAN,247	
DFW,SAT,925	
DFW,SAV,1315	
DFW,SBA,733	
DFW,SDF,1660	
DFW,SEA,1464	
DFW,SFO,364	
DFW,SGF,190	
DFW,SHV,1438	
DFW,SJC,228	
DFW,SJT,2165	
DFW,SJU,988	
DFW,SLC,1431	
DFW,SMF,1205	
DFW,SNA,113	
DFW,SPS,551	
DFW,STL,1337	
DFW,SYR,929	
DFW,TPA,237	
DFW,TUL,813	
DFW,TUS,181	
DFW,TXK,103	
DFW,TYR,772	
DFW,TYS,626	
DFW,VPS,281	
DFW,XNA,171	
DHN,ATL,329	
DLG,ANC,541	
DLH,DTW,144	
DLH,MSP,159	
DRO,ABQ,251	
DRO,DEN,351	
DRO,PHX,338	
DRO,SLC,743	
DSM,ATL,612	
DSM,CLE,505	
DSM,CVG,302	
DSM,CWA,897	
DSM,DCA,589	
DSM,DEN,624	
DSM,DFW,534	
DSM,DTW,801	
DSM,GJT,802	
DSM,IAH,1447	
DSM,LAX,1031	
DSM,LGA,168	
DSM,LNK,490	
DSM,MEM,311	
DSM,MKE,232	
DSM,MSP,299	
DSM,ORD,988	
DSM,ORF,1149	
DSM,PHX,240	
DSM,RFD,955	
DSM,SLC,424	
DTW,ABE,488	
DTW,ALB,2986	
DTW,ANC,594	
DTW,ATL,297	
DTW,ATW,470	
DTW,AVL,398	
DTW,AVP,113	
DTW,AZO,548	
DTW,BDL,378	
DTW,BGM,750	
DTW,BGR,625	
DTW,BHM,457	
DTW,BNA,632	
DTW,BOS,536	
DTW,BTV,240	
DTW,BUF,408	
DTW,BWI,1401	
DTW,BZN,583	
DTW,CAE,133	
DTW,CAK,505	
DTW,CHA,668	
DTW,CHS,431	
DTW,CID,95	
DTW,CLE,500	
DTW,CLT,155	
DTW,CMH,281	
DTW,CRW,229	
DTW,CVG,363	
DTW,CWA,166	
DTW,DAY,405	
DTW,DCA,1123	
DTW,DEN,987	
DTW,DFW,541	
DTW,DLH,534	
DTW,DSM,331	
DTW,ELM,163	
DTW,ERI,364	
DTW,EVV,487	
DTW,EWR,1127	
DTW,FLL,56	
DTW,FNT,128	
DTW,FWA,288	
DTW,GRB,120	
DTW,GRR,460	
DTW,GSO,508	
DTW,GSP,505	
DTW,HPN,554	
DTW,HSV,383	
DTW,IAD,1076	
DTW,IAH,811	
DTW,ICT,231	
DTW,IND,353	
DTW,ITH,777	
DTW,JAN,814	
DTW,JAX,508	
DTW,JFK,74	
DTW,LAN,1750	
DTW,LAS,1979	
DTW,LAX,296	
DTW,LEX,501	
DTW,LGA,705	
DTW,LIT,701	
DTW,LNK,98	
DTW,MBS,629	
DTW,MCI,957	
DTW,MCO,370	
DTW,MDT,229	
DTW,MDW,610	
DTW,MEM,609	
DTW,MHT,1145	
DTW,MIA,238	
DTW,MKE,373	
DTW,MLI,312	
DTW,MSN,528	
DTW,MSP,926	
DTW,MSY,636	
DTW,MYR,900	
DTW,OKC,651	
DTW,OMA,235	
DTW,ORD,529	
DTW,ORF,1087	
DTW,PBI,1953	
DTW,PDX,453	
DTW,PHL,1671	
DTW,PHX,346	
DTW,PIA,201	
DTW,PIT,243	
DTW,PLN,614	
DTW,PVD,668	
DTW,PWM,501	
DTW,RDU,456	
DTW,RIC,382	
DTW,ROA,296	
DTW,ROC,477	
DTW,RST,1085	
DTW,RSW,1957	
DTW,SAN,1215	
DTW,SAT,706	
DTW,SAV,157	
DTW,SBN,300	
DTW,SCE,306	
DTW,SDF,1927	
DTW,SEA,2079	
DTW,SFO,635	
DTW,SGF,886	
DTW,SHV,1929	
DTW,SJU,1481	
DTW,SLC,1023	
DTW,SRQ,440	
DTW,STL,1968	
DTW,STT,479	
DTW,SWF,374	
DTW,SYR,983	
DTW,TPA,790	
DTW,TUL,207	
DTW,TVC,443	
DTW,TYS,716	
DTW,XNA,1312	
EGE,ATL,1455	
EGE,CLT,1189	
EGE,CVG,121	
EGE,DEN,720	
EGE,DFW,1725	
EGE,EWR,935	
EGE,IAH,1746	
EGE,JFK,748	
EGE,LAX,1739	
EGE,LGA,1811	
EGE,MIA,788	
EGE,MSP,1007	
EGE,ORD,200	
EKO,SLC,133	
EKO,TWF,331	
ELM,DTW,223	
ELP,ABQ,1282	
ELP,ATL,528	
ELP,AUS,562	
ELP,DAL,563	
ELP,DEN,551	
ELP,DFW,677	
ELP,HOU,667	
ELP,IAH,584	
ELP,LAS,714	
ELP,LAX,295	
ELP,LBB,670	
ELP,ONT,1236	
ELP,ORD,347	
ELP,PHX,636	
ELP,SAN,496	
ELP,SAT,693	
ELP,SLC,269	
ELP,TUS,163	
ERI,DTW,109	
ERI,PIT,997	
EUG,DEN,539	
EUG,FAT,699	
EUG,LAS,748	
EUG,LAX,122	
EUG,MFR,106	
EUG,PDX,952	
EUG,PHX,103	
EUG,RDM,451	
EUG,SFO,619	
EUG,SLC,350	
EVV,ATL,170	
EVV,CVG,642	
EVV,DFW,364	
EVV,DTW,247	
EVV,MEM,273	
EVV,ORD,161	
EVV,STL,433	
EWN,ATL,1805	
EWR,ABQ,218	
EWR,ACK,143	
EWR,ALB,745	
EWR,ATL,1504	
EWR,AUS,583	
EWR,AVL,116	
EWR,BDL,393	
EWR,BGR,850	
EWR,BHM,748	
EWR,BNA,200	
EWR,BOS,1585	
EWR,BQN,266	
EWR,BTV,282	
EWR,BUF,169	
EWR,BWI,602	
EWR,CAE,628	
EWR,CHS,404	
EWR,CLE,529	
EWR,CLT,462	
EWR,CMH,569	
EWR,CVG,884	
EWR,DAB,533	
EWR,DAY,199	
EWR,DCA,1605	
EWR,DEN,1372	
EWR,DFW,487	
EWR,DTW,1725	
EWR,EGE,1065	
EWR,FLL,757	
EWR,GRB,605	
EWR,GRR,446	
EWR,GSO,594	
EWR,GSP,1728	
EWR,HDN,4962	
EWR,HNL,213	
EWR,IAD,1400	
EWR,IAH,644	
EWR,IND,1055	
EWR,JAN,821	
EWR,JAX,2227	
EWR,LAS,2454	
EWR,LAX,588	
EWR,LEX,17	
EWR,LGA,1069	
EWR,LIT,1092	
EWR,MCI,938	
EWR,MCO,711	
EWR,MDW,946	
EWR,MEM,209	
EWR,MHT,1086	
EWR,MIA,725	
EWR,MKE,799	
EWR,MSN,1008	
EWR,MSP,1167	
EWR,MSY,1795	
EWR,MTJ,550	
EWR,MYR,1325	
EWR,OKC,1133	
EWR,OMA,719	
EWR,ORD,284	
EWR,ORF,1024	
EWR,PBI,2433	
EWR,PDX,81	
EWR,PHL,2133	
EWR,PHX,319	
EWR,PIT,1627	
EWR,PSE,160	
EWR,PVD,284	
EWR,PWM,416	
EWR,RDU,278	
EWR,RIC,246	
EWR,ROC,1068	
EWR,RSW,2425	
EWR,SAN,1569	
EWR,SAT,708	
EWR,SAV,642	
EWR,SDF,2401	
EWR,SEA,2565	
EWR,SFO,2548	
EWR,SJC,1608	
EWR,SJU,1968	
EWR,SLC,2433	
EWR,SNA,1034	
EWR,SRQ,872	
EWR,STL,1634	
EWR,STT,194	
EWR,SYR,998	
EWR,TPA,1215	
EWR,TUL,2116	
EWR,TUS,631	
EWR,TYS,1130	
EWR,XNA,646	
EYW,ATL,268	
EYW,MCO,261	
FAI,ANC,503	
FAI,BRW,2466	
FAI,MSP,373	
FAI,SCC,1533	
FAI,SEA,2184	
FAI,SLC,627	
FAR,DEN,664	
FAR,LAN,536	
FAR,MCI,223	
FAR,MSP,557	
FAR,ORD,865	
FAR,SLC,652	
FAR,STL,844	
FAT,DEN,1313	
FAT,DFW,258	
FAT,LAS,209	
FAT,LAX,222	
FAT,LGB,119	
FAT,MRY,515	
FAT,OGD,222	
FAT,ONT,493	
FAT,PHX,314	
FAT,SAN,162	
FAT,SBA,158	
FAT,SFO,501	
FAT,SLC,482	
FAT,TWF,331	
FAY,ATL,118	
FAY,CLT,1841	
FCA,ATL,753	
FCA,DEN,348	
FCA,IDA,1026	
FCA,MSP,1352	
FCA,ORD,844	
FCA,SFO,532	
FCA,SLC,119	
FLG,PHX,1204	
FLL,ALB,581	
FLL,ATL,1105	
FLL,AUS,1173	
FLL,BDL,793	
FLL,BNA,1237	
FLL,BOS,1166	
FLL,BUF,925	
FLL,BWI,1026	
FLL,CAK,1062	
FLL,CLE,631	
FLL,CLT,932	
FLL,CVG,899	
FLL,DCA,1703	
FLL,DEN,1119	
FLL,DFW,1127	
FLL,DTW,1065	
FLL,EWR,620	
FLL,GPT,957	
FLL,HOU,1098	
FLL,HPN,901	
FLL,IAD,965	
FLL,IAH,1005	
FLL,IND,1093	
FLL,ISP,318	
FLL,JAX,1069	
FLL,JFK,2174	
FLL,LAS,2342	
FLL,LAX,1076	
FLL,LGA,2327	
FLL,LGB,1242	
FLL,MCI,178	
FLL,MCO,1166	
FLL,MDW,851	
FLL,MEM,1263	
FLL,MHT,21	
FLL,MIA,1243	
FLL,MKE,1487	
FLL,MSP,673	
FLL,MSY,2575	
FLL,OAK,1182	
FLL,ORD,792	
FLL,PHF,992	
FLL,PHL,1972	
FLL,PHX,994	
FLL,PIT,525	
FLL,PNS,1032	
FLL,PSE,1188	
FLL,PVD,680	
FLL,RDU,805	
FLL,RIC,1184	
FLL,ROC,1046	
FLL,SJU,2083	
FLL,SLC,1056	
FLL,STL,1119	
FLL,SWF,1197	
FLL,SYR,393	
FLL,TLH,197	
FLL,TPA,273	
FLO,ATL,644	
FNT,ATL,1003	
FNT,DFW,56	
FNT,DTW,1733	
FNT,LAS,530	
FNT,LGA,1011	
FNT,MCO,211	
FNT,MKE,127	
FNT,MKG,491	
FNT,MSP,223	
FNT,ORD,1138	
FNT,RSW,1036	
FNT,TPA,954	
FSD,ATL,701	
FSD,CVG,483	
FSD,DEN,433	
FSD,GRB,374	
FSD,MSN,197	
FSD,MSP,462	
FSD,ORD,414	
FSD,PIA,685	
FSD,SDF,804	
FSD,SLC,579	
FSM,ATL,228	
FSM,DFW,249	
FSM,MEM,508	
FWA,ATL,859	
FWA,DFW,128	
FWA,DTW,488	
FWA,MSP,157	
FWA,ORD,260	
FWA,TVC,313	
GCC,DEN,261	
GCC,RKS,410	
GCC,SLC,245	
GEG,BLI,287	
GEG,BOI,836	
GEG,DEN,806	
GEG,LAS,945	
GEG,LAX,953	
GEG,LGB,1175	
GEG,MSP,723	
GEG,OAK,936	
GEG,ONT,1498	
GEG,ORD,279	
GEG,PDX,1020	
GEG,PHX,291	
GEG,RDM,572	
GEG,RNO,1027	
GEG,SAN,224	
GEG,SEA,546	
GEG,SLC,649	
GEG,SMF,1125	
GEG,TUS,284	
GFK,MSP,140	
GGG,DFW,89	
GJT,ASE,212	
GJT,DEN,772	
GJT,DFW,117	
GJT,HDN,656	
GJT,LAX,1100	
GJT,ORD,438	
GJT,PHX,217	
GJT,SLC,300	
GNV,ATL,352	
GPT,ATL,500	
GPT,DFW,620	
GPT,FLL,376	
GPT,IAH,324	
GPT,MEM,800	
GPT,ORD,429	
GPT,TPA,774	
GRB,ATL,416	
GRB,CVG,905	
GRB,DEN,346	
GRB,DSM,288	
GRB,DTW,1133	
GRB,GTF,107	
GRB,MKE,134	
GRB,MQT,252	
GRB,MSP,174	
GRB,ORD,453	
GRB,SDF,803	
GRK,ATL,134	
GRK,DFW,166	
GRK,IAH,640	
GRR,ATL,214	
GRR,CLE,268	
GRR,CVG,524	
GRR,DCA,1014	
GRR,DEN,931	
GRR,DFW,120	
GRR,DTW,605	
GRR,EWR,1042	
GRR,IAH,618	
GRR,LGA,1023	
GRR,MCO,591	
GRR,MEM,120	
GRR,MKE,41	
GRR,MKG,408	
GRR,MSP,137	
GRR,ORD,306	
GSO,ATL,645	
GSO,BOS,381	
GSO,CLE,83	
GSO,CLT,330	
GSO,CVG,999	
GSO,DFW,460	
GSO,DTW,446	
GSO,EWR,239	
GSO,IAD,986	
GSO,IAH,399	
GSO,JAX,461	
GSO,LGA,534	
GSO,MCO,570	
GSO,MEM,710	
GSO,MIA,924	
GSO,MSP,590	
GSO,ORD,216	
GSO,ORF,67	
GSO,RDU,153	
GSP,ATL,450	
GSP,CLE,75	
GSP,CLT,317	
GSP,CVG,862	
GSP,DFW,508	
GSP,DTW,594	
GSP,EWR,383	
GSP,IAD,838	
GSP,IAH,610	
GSP,LGA,449	
GSP,MCO,441	
GSP,MEM,577	
GSP,ORD,41	
GST,JNU,118	
GTF,BZN,624	
GTF,DEN,887	
GTF,MSP,1210	
GTF,ORD,463	
GTF,SLC,241	
GTR,ATL,1301	
GUC,ATL,152	
GUC,DEN,678	
GUC,DFW,1031	
GUC,ORD,310	
GUC,SLC,1340	
HDN,ATL,142	
HDN,DEN,769	
HDN,DFW,1728	
HDN,EWR,986	
HDN,IAH,1749	
HDN,JFK,1742	
HDN,LGA,774	
HDN,MSP,1009	
HDN,ORD,251	
HDN,SLC,239	
HHH,ATL,594	
HLN,DEN,913	
HLN,MSP,402	
HLN,SLC,2777	
HNL,ANC,4502	
HNL,ATL,3365	
HNL,DEN,3784	
HNL,DFW,4962	
HNL,EWR,3904	
HNL,IAH,216	
HNL,ITO,163	
HNL,KOA,2762	
HNL,LAS,2556	
HNL,LAX,102	
HNL,LIH,3972	
HNL,MSP,2409	
HNL,OAK,100	
HNL,OGG,4243	
HNL,ORD,2603	
HNL,PDX,2917	
HNL,PHX,2614	
HNL,SAN,2677	
HNL,SEA,2398	
HNL,SFO,2416	
HNL,SJC,2994	
HNL,SLC,2462	
HNL,SMF,2583	
HNL,SNA,759	
HOU,ABQ,696	
HOU,ATL,148	
HOU,AUS,570	
HOU,BHM,670	
HOU,BNA,255	
HOU,BTR,1246	
HOU,BWI,187	
HOU,CRP,239	
HOU,DAL,883	
HOU,DEN,247	
HOU,DFW,677	
HOU,ELP,957	
HOU,FLL,276	
HOU,HRL,359	
HOU,JAN,816	
HOU,JAX,1428	
HOU,JFK,1235	
HOU,LAS,1390	
HOU,LAX,393	
HOU,LIT,441	
HOU,MAF,848	
HOU,MCO,937	
HOU,MDW,303	
HOU,MSY,1642	
HOU,OAK,419	
